work_ID,work_species,work_author,trait_value_3.3.1,trait_value_3.3.2,trait_value_3.6.1,trait_value_3.6.2,trait_value_3.6.3,agreement_3.3.1,agreement_3.3.2,agreement_3.6.1,agreement_3.6.2,agreement_3.6.3,n_3.3.1,n_3.3.2,n_3.6.1,n_3.6.2,n_3.6.3,references_3.3.1,references_3.3.2,references_3.6.1,references_3.6.2,references_3.6.3
9405,Chionochloa rubra,Zotov,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9406,Chionochloa spiralis,Zotov,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9407,Chionochloa teretifolia,(Petrie) Zotov,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9408,Chionochloa vireta,Connor,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9423,Chloranthus elatior,Link,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
9438,Chloris gayana,Kunth,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9445,Chloris truncata,R.Br.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9591,Cicer arietinum,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,2,2,NA,NA,"1,019,910,315","1,019,910,315","1,019,910,315"
9596,Cichorium intybus,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,3,2,1,NA,NA,"102,471,031,310,315","1,024,710,313",10315
9600,Cicuta virosa,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
9605,Cinchona pubescens,Vahl,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
9647,Cinnamomum verum,J.Presl,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
9659,Cirsium acaule,(L.) Scop.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
9667,Cirsium dissectum,(L.) Hill,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10315,10315,NA
9669,Cirsium eriophorum,(L.) Scop.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
9671,Cirsium heterophyllum,(L.) Hill,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
9685,Cirsium oleraceum,(L.) Scop.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
9686,Cirsium palustre,(L.) Scop.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,4,3,NA,NA,NA,"10,247,103,131,031,500,000","102,471,031,310,328",NA
9695,Cirsium tuberosum,(L.) All.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
9753,Cistus creticus,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9768,Citharexylum caudatum,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
9801,Citrus × aurantium,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
9952,Clematis microphylla,DC.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
9953,Clematis montana,Buch.-Ham. ex DC.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
9966,Clematis recta,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
9976,Clematis vitalba,L.,NA,NA,biotic,NA,NA,NA,NA,0.667,NA,NA,NA,NA,3,NA,NA,NA,NA,"1,031,310,315",NA,NA
10124,Clinopodium acinos,(L.) Kuntze,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,3,3,1,NA,NA,"103,131,031,510,328","103,131,031,510,328",10315
10150,Clinopodium vulgare,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,4,3,NA,NA,NA,"10,247,103,131,031,500,000","102,471,031,310,328",NA
10168,Clitoria fairchildiana,R.A.Howard,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10175,Clitoria ternatea,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10367,Cochlearia anglica,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,031,310,315","1,031,310,315",NA
10369,Cochlearia danica,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
10447,Coffea arabica,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10457,Cojoba arborea,(L.) Britton & Rose,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10469,Colchicum autumnale,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
10562,Colvillea racemosa,Bojer ex Hook.,NA,NA,biotic,bird,bird,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10608,Commelina benghalensis,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10762,Convolvulus lineatus,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
10940,Corchorus capsularis,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10947,Corchorus olitorius,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10952,Corchorus trilocularis,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
10970,Cordia caffra,Sond.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11021,Cordia myxa,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11062,Cordyline fruticosa,(L.) A.Chev.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11080,Coreopsis lanceolata,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
11082,Coreopsis tinctoria,Nutt.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11163,Corrigiola litoralis,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
11165,Cortaderia jubata,(Lemoine) Stapf,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
11169,Cortaderia selloana,(Schult. & Schult.f.) Asch. & Graebn.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
11228,Corymbia gummifera,(Gaertn.) K.D.Hill & L.A.S.Johnson,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11230,Corymbia maculata,(Hook.) K.D.Hill & L.A.S.Johnson,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
11242,Corynephorus canescens,(L.) P.Beauv.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,2,2,1,NA,NA,"1,031,310,315","1,031,310,315",10315
11264,Cosmos bipinnatus,Cav.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
11266,Cosmos sulphureus,Cav.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
11285,Costus afer,Ker Gawl.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11292,Costus lucanusianus,J.Braun & K.Schum.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11298,Costus spicatus,(Jacq.) Sw.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11306,Cota tinctoria,(L.) J.Gay,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10315,10315,NA
11308,Cotinus coggygria,Scop.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
11387,Cotula australis,Hook.f.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
11414,Crambe hispanica,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11472,Crassula kirkii,(Allan) A.P.Druce & Given,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
11477,Crassula moschata,G.Forst.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
11487,Crassula ruamahanga,A.P.Druce,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
11494,Crassula tillaea,Lest.-Garl.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,3,2,1,NA,NA,"102,471,031,310,315","1,024,710,313",10315
11513,Crateva religiosa,G.Forst.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11517,Cratoxylum arborescens,(Vahl) Blume,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11518,Cratoxylum cochinchinense,(Lour.) Blume,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11519,Cratoxylum formosum,(Jack) Benth. & Hook.f. ex Dyer,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11520,Cratoxylum glaucum,Korth.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11521,Cratoxylum maingayi,Dyer,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11587,Crepis biennis,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
11595,Crepis foetida,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
11602,Crepis mollis,(Jacq.) Asch.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
11607,Crepis paludosa,(L.) Moench,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
11619,Crepis vesicaria,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,031,310,315","1,031,310,315",NA
11622,Crescentia cujete,L.,NA,NA,biotic,bat,bat,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11685,Crocus vernus,(L.) Hill,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
11735,Crotalaria juncea,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
11746,Crotalaria micans,Link,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
11918,Cruciata glabra,(L.) Opiz,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
11919,Cruciata laevipes,Opiz,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
12112,Cucumis anguria,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12113,Cucumis dipsaceus,Ehrenb. ex Spach,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
12117,Cucumis metulifer,E.Mey. ex Naudin,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12119,Cucumis myriocarpus,Naudin,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
12121,Cucumis sativus,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,2,2,NA,NA,"1,019,910,315","1,019,910,315","1,019,910,315"
12124,Cucurbita foetidissima,Kunth,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12125,Cucurbita maxima,Duchesne,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12126,Cucurbita moschata,Duchesne,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12138,Cullen corylifolium,(L.) Medik.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12141,Cuminum cyminum,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12143,Cunninghamia lanceolata,(Lamb.) Hook.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12168,Cupania americana,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12255,Cuscuta campestris,Yunck.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
12261,Cuscuta epithymum,(L.) L.,NA,NA,biotic,insect,bee,NA,NA,1,0.75,1,NA,NA,3,2,1,NA,NA,"103,131,031,510,328","1,031,310,328",10315
12282,Cuscuta suaveolens,Ser.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
12539,Cyclanthera pedata,(L.) Schrad.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12540,Cyclanthus bipartitus,Poit. ex A.Rich.,NA,NA,biotic,insect,beetle,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
12756,Cynodon dactylon,(L.) Pers.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,5,3,2,NA,NA,"1,019,910,247,103,130,000,000,000","102,471,031,310,328","1,019,910,315"
12823,Cynosurus echinatus,L.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
12844,Cyperus congestus,Vahl,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
12887,Cyperus fuscus,L.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
12917,Cyperus longus,L.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
12964,Cyperus rotundus,L.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
12996,Cyperus ustulatus,A.Rich.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
13019,Cypripedium calceolus,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
13151,Cyrtomium falcatum,(L.f.) C.Presl,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
13167,Cyrtosperma merkusii,(Hassk.) Schott,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13197,Cytisus multiflorus,(L'Hér.) Sweet,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
13205,Dacrycarpus imbricatus,(Blume) de Laub.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13225,Dactylis glomerata,L.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,4,3,1,NA,NA,"10,247,103,131,031,500,000","102,471,031,310,328",10315
13348,Dahlia pinnata,Cav.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13360,Dalbergia latifolia,Roxb.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13372,Dalbergia sissoo,Roxb. ex DC.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13468,Datura innoxia,Mill.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13470,Datura metel,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10199,10199,NA
13472,Datura stramonium,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,5,3,NA,NA,NA,"1,019,910,247,103,130,000,000,000","102,471,031,310,328",NA
13572,Delonix elata,(L.) Gamble,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13573,Delonix regia,(Bojer ex Hook.) Raf.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
13956,Deschampsia chapmanii,Petrie,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
13961,Deschampsia gracillima,Kirk,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
13966,Deschampsia pusilla,Petrie,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
13968,Deschampsia setacea,(Huds.) Hack.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
13970,Deschampsia tenella,Petrie,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14047,Desmoncus orthacanthos,Mart.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
14057,Deutzia scabra,Thunb.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
14063,Deyeuxia lacustris,Edgar & Connor,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14070,Dialium cochinchinense,Pierre,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
14097,Dianthus armeria,L.,NA,NA,biotic,insect,butterfly,NA,NA,1,1,1,NA,NA,3,2,1,NA,NA,"103,131,031,510,328","1,031,310,328",10315
14100,Dianthus barbatus,L.,NA,NA,biotic,insect,butterfly,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
14127,Dianthus superbus,L.,NA,NA,biotic,insect,butterfly,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
14157,Dichanthelium sphaerocarpon,(Elliott) Gould,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14172,Dichelachne inaequiglumis,(Hack.) Edgar & Connor,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14173,Dichelachne lautumia,Edgar & Connor,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14201,Dichrostachys cinerea,(L.) Wight & Arn.,NA,NA,biotic,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,10199,NA,NA
14285,Dierama pendulum,(L.f.) Baker,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14295,Digitalis purpurea,L.,NA,NA,biotic,insect,bee,NA,NA,1,1,1,NA,NA,4,3,1,NA,NA,"10,247,103,131,031,500,000","102,471,031,310,328",10315
14298,Digitaria aequiglumis,(Hack. & Arechav.) Parodi,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14343,Digitaria sanguinalis,(L.) Scop.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,4,3,1,NA,NA,"10,247,103,131,031,500,000","102,471,031,310,328",10315
14346,Digitaria setigera,Roth,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14353,Digitaria violascens,Link,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
14509,Diospyros malabarica,(Desr.) Kostel.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
14730,Diplotaxis muralis,(L.) DC.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,3,2,NA,NA,NA,"103,131,031,510,328","1,031,310,328",NA
14913,Dombeya umbellata,Cav.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
14934,Doronicum pardalianches,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
14935,Doronicum plantagineum,L.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
14978,Dovyalis caffra,(Hook.f. & Harv.) Warb.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15106,Dracunculus vulgaris,Schott,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15129,Drosera binata,Labill.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15166,Drymocallis rupestris,(L.) Soják,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
15437,Durio graveolens,Becc.,NA,NA,biotic,bat,bat,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15608,Dysoxylum excelsum,(Spreng.) Blume ex G.Don,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15628,Dysphania botrys,(L.) Mosyakin & Clemants,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
15669,Echinochloa crus-galli,(L.) P.Beauv.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,5,3,2,NA,NA,"1,019,910,247,103,130,000,000,000","102,471,031,310,328","1,019,910,315"
15670,Echinochloa crus-pavonis,(Kunth) Schult.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15672,Echinochloa frumentacea,Link,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15674,Echinochloa muricata,(P.Beauv.) Fernald,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15680,Echinochloa telmatophila,Michael & Vickery,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15697,Echinops sphaerocephalus,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,"1,031,310,315",10313,NA
15736,Echium plantagineum,L.,NA,NA,biotic,insect,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,"1,024,710,328","1,024,710,328",NA
15740,Echium stenosiphon,Webb,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15752,Edithcolea grandis,N.E.Br.,NA,NA,biotic,insect,fly,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10199,10199,10199
15778,Ehrharta calycina,Sm.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15782,Ehrharta erecta,Lam.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15784,Ehrharta longiflora,Sm.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15790,Ehrharta villosa,Schult.f.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
15817,Elaeagnus multiflora,Thunb.,NA,NA,biotic,insect,insect,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,10315,10315,10315
16116,Eleocharis acicularis,(L.) Roem. & Schult.,NA,NA,abiotic,wind,wind,NA,NA,1,1,1,NA,NA,2,1,1,NA,NA,"1,031,310,315",10313,10315
16117,Eleocharis acuta,R.Br.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
16142,Eleocharis gracilis,R.Br.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10328,10328,NA
16151,Eleocharis mamillata,(H.Lindb.) H.Lindb.,NA,NA,abiotic,wind,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,10313,10313,NA
