latin,myc
Raddiella_esenbeckii,AM
Radermachera_sinica,AM
Rafnia_angulata,AM
Randia_aculeata,NM
Randia_sessilis,AM
Ranunculus,AM
Ranunculus_,AM
Ranunculus_abchasicus,AM
Ranunculus_abortivus,AM
Ranunculus_acris_subpumilus,AM
Ranunculus_albertii,AM
Ranunculus_alpestris,AM
Ranunculus_ampelophyllus,AM
Ranunculus_arvensis,AM
Ranunculus_biternatus,AM
Ranunculus_brachylobus,AM
Ranunculus_buhsei,AM
Ranunculus_bulbosus,AM
Ranunculus_cantoniensis,AM
Ranunculus_cassubicus,AM
Ranunculus_caucasicus,AM
Ranunculus_circinatus,NM
Ranunculus_crassifolius,AM
Ranunculus_crassipes,AM
Ranunculus_czimganicus,AM
Ranunculus_distans,AM
Ranunculus_eschscholtzii,AM
Ranunculus_flammula,AM
Ranunculus_hyperboreus,AM
Ranunculus_japonicus_var._propinquus,AM
Ranunculus_kamchaticus,AM
Ranunculus_lanuginosus,AM
Ranunculus_lappaceus,AM
Ranunculus_limosella,AM
Ranunculus_lojkae,AM
Ranunculus_monophyllus,AM
Ranunculus_nivalis,AM
Ranunculus_omiophyllus,AM
Ranunculus_oreophilus,AM
Ranunculus_osseticus,AM
Ranunculus_paludosus,AM
Ranunculus_pedatifidus,AM
Ranunculus_platanifolius,AM
Ranunculus_platyspermus,AM
Ranunculus_polyanthemos,AM
Ranunculus_polyrhizos,AM
Ranunculus_polyrhizus,AM
Ranunculus_pygmaeus,AM
Ranunculus_reptans,AM
Ranunculus_rivularis,AM
Ranunculus_rufosepalus,AM
Ranunculus_sardous,AM
Ranunculus_sceleratus,AM
Ranunculus_serpens_subnemorosus,AM
Ranunculus_sewerzowii,AM
Ranunculus_sieboldii,AM
Ranunculus_silerifolius,AM
Ranunculus_suaneticus,AM
Ranunculus_turkestanicus,AM
Ranunculus_uncinatus,AM
Rapanea_australis,AM
Rapanea_divaricata,AM
Rapanea_melanophloeos,AM
Raphanus_raphanistrum_subsp._sativus,NM
Rapistrum_perenne,NM
Rapistrum_rugosum,NM
Ratibida_columnifera,AM
Ratibida_pinnata,AM
Raukaua_laetevirens,AM
Rauvolfia_caffra,AM
Rauvolfia_javanica,AM
Rauvolfia_mannii,AM
Rauvolfia_tetraphylla,AM
Rauvolfia_verticillata,AM
Rauvolfia_vomitoria,AM
Ravenala_madagascariensis,AM
Reaumuria_soongarica,AM
Reaumuria_trigyna,AM
Recordoxylon_speciosum,AM
Reevesia_thyrsoidea,AM
Reichardia_tingitana,NM
Reinwardtia_indica,AM
Remijia_morilloi,AM
Remya_kauaiensis,AM
Renealmia_guianensis,AM
Reseda_alba,AM
Reseda_lutea,AM
Restio_monanthos,NM
Retama_sphaerocarpa,AM
Retiniphyllum_truncatum,AM
Retrophyllum_rospigliosii,AM
Reynoutria_multiflora,NM
Reynoutria_sachalinensis,NM
Reynoutria_x_bohemica,NM
Rhagodia_parabolica,NM
Rhammatophyllum_frutex,NM
Rhamnus_globosa,AM
Rhamnus_hirtella,EM
Rhamnus_japonica,AM
Rhamnus_lycioides,AM
Rhamnus_pentapomica,AM
Rhamnus_saxatilis,NM
Rhamnus_ussuriensis,NM
Rhamnus_utilis,NM
Rhaphidophora_decursiva,AM
Rhaphiolepis_indica,AM
Rhaphiolepis_indica_var._umbellata,AM
Rhaphithamnus_spinosus,EM
Rhapis_excelsa,AM
Rhapis_humilis,AM
Rhaponticum_carthamoides,AM
Rhaponticum_repens,AM
Rhaptopetalum_nov.,AM
Rhazya_stricta,AM
Rheum_tataricum,NM
Rhinacanthus_nasutus,AM
Rhinanthus_crista-galli,NM
Rhinanthus_serotinus_subaestivalis,NM
Rhipogonum_scandens,AM
Rhipsalis_baccifera,NM
Rhizanthella_gardneri,ORC
Rhizanthella_omissa,ORC
Rhizanthella_slateri,ORC
Rhizophora_mangle,NM
Rhizophora_stylosa,AM
Rhodamnia_cinerea,AM
Rhodanthe_anthemoides,AM
Rhodanthe_battii,AM
Rhodanthe_chlorocephala,AM
Rhodanthe_chlorocephala_subrosea,AM
Rhodanthe_chlorocephala_subsplendida,AM
Rhodanthe_condensata,AM
Rhodanthe_corymbiflora,AM
Rhodanthe_floribunda,AM
Rhodanthe_humboldtiana,AM
Rhodanthe_margarethae,AM
Rhodanthe_microglossa,AM
Rhodanthe_moschata,AM
Rhodanthe_oppositifolia,AM
Rhodanthe_pygmaea,AM
Rhodanthe_spicata,AM
Rhodanthe_sterilescens,AM
Rhodanthe_stricta,AM
Rhodanthe_troedelii,AM
Rhodanthe_uniflora,AM
Rhodiola_heterodonta,NM
Rhododendron_afghanicum,EM
Rhododendron_arboreum,AM
Rhododendron_aureum,EM
Rhododendron_calendulaceum,EM
Rhododendron_carolinianum,EM
Rhododendron_catawbiense,EM
Rhododendron_caucasicum,EM
Rhododendron_clementinae,EM
Rhododendron_dauricum,EM
Rhododendron_degronianum,AM
Rhododendron_fauriei,EM
Rhododendron_ferrugineum,EM
Rhododendron_formosum,EM
Rhododendron_fortunei,AM
Rhododendron_hirsutum,EM
Rhododendron_indicum,AM
Rhododendron_javanicum,AM
Rhododendron_kaempferi,EM
Rhododendron_kiusianum,AM
Rhododendron_lapponicum,NA
Rhododendron_ledebourii,EM
Rhododendron_lepidotum,EM
Rhododendron_linearifolium,AM
Rhododendron_luteum,EM
Rhododendron_macrophyllum,EM
Rhododendron_maculiferum,NM
Rhododendron_mariesii,AM
Rhododendron_moulmainense,AM
Rhododendron_occidentale,EM
Rhododendron_ovatum,AM
Rhododendron_ponticum,EM
Rhododendron_simsii,AM
Rhodomyrtus_macrocarpa,AM
Rhodomyrtus_tomentosa,AM
Rhodophiala_,AM
Rhodophiala_bagnoldii,AM
Rhodothamnus_chamaecistus,EM
Rhodotypos_scandens,AM
Rhopalocarpus_coriaceus,AM
Rhus_chinensis,AM
Rhus_chirindensis,AM
Rhus_copallinum,AM
Rhus_coriaria,AM
Rhus_punjabensis_var._sinica,AM
Rhus_rosmarinifolia,AM
Rhus_succedanea,AM
Rhus_taratana,AM
Rhus_trilobata,AM
Rhynchocorys_orientalis,NM
Rhynchosia_cana,AM
Rhynchosia_capitata,NM
Rhynchosia_rufescens,AM
Rhynchosia_viscosa,AM
Rhynchosia_volubilis,AM
Rhynchospermum_verticillatum,AM
Rhynchospora_barbata,AM
Rhynchospora_blepharophora,NM
Rhynchospora_brasiliensis,AM
Rhynchospora_cephalotes,AM
Rhynchospora_colorata,NA
Rhynchospora_corymbosa,AM
Rhynchospora_longisetis,NM
Rhynchospora_nervosa_subciliata,NM
Rhynchospora_pubera,AM
Rhynchospora_rubra,NM
Rhynchotechum_ellipticum,AM
Rhytidosporum_procumbens,AM
Ribes,AM
Ribes_aciculare,AM
Ribes_ambiguum,AM
Ribes_aureum,AM
Ribes_cereum,AM
Ribes_cynosbati,AM
Ribes_glandulosum,NM
Ribes_hirtellum,AM
Ribes_magellanicum,AM
Ribes_manshuricum,AM
Ribes_nigrum,AM
Ribes_rubrum,AM
Ribes_saximontanum,AM
Ribes_spicatum,AM
Ribes_uva-crispa,AM
Ribes_valdivianum,AM
Ricciocarpos_natans,NM
Richardia_scabra,AM
Ricinodendron_heudelotii,AM
Ricinus_communis,AM
Ricotia_aucheri,NM
Rindera_ochroleuca,AM
Rindera_tetraspis,AM
Rinorea_,AM
Rinorea_dentata,AM
Rinorea_gabonensis,AM
Rinorea_kamerunensis,AM
Rinorea_leiophylla,AM
Rinorea_lepidobotrys,AM
Rinorea_oblongifolia,AM
Rinorea_subintegrifolia,AM
Rinorea_thomasii,AM
Rinorea_woermanniana,AM
Rivea_ornata,AM
Rivina_humilis,NM
Robinia_hispida,AM
Robiquetia_wassellii,ORC
Rochelia_disperma,AM
Rockinghamia_angustifolia,NM
Roella_ciliata,AM
Roemeria_refracta,NM
Roepera_howittii,NM
Roepera_morgsana,NM
Rohdea_japonica,AM
Romanschulzia_costaricensis,NM
Romulea_rosea,AM
Romulea_schlechteri,AM
Rorippa__amphibia,NM
Rorippa__austriaca,NM
Rorippa__cantoniensis,NM
Rorippa__curvipes,NM
Rorippa__gigantea,NM
Rorippa__indica,NM
Rorippa__islandica,NM
Rorippa__palustris,NM
Rorippa__prostrata,NM
Rorippa__sylvestris,NM
Rorippa__teres,NM
Rorippa_amphibia,NM
Rorippa_austriaca,NM
Rorippa_curvisiliqua,AM
Rorippa_islandica,AM
Rorippa_pyrenaica,AM
Rosa,NA
Rosa_arvensis,AM
Rosa_beggeriana,AM
Rosa_caesia,AM
Rosa_canina,AM
Rosa_chinensis,AM
Rosa_cymosa,AM
Rosa_damascena,AM
Rosa_glauca,AM
Rosa_gymnocarpa,EM
Rosa_hybrida,AM
Rosa_indica,AM
Rosa_kokanica,AM
Rosa_maximowicziana,AM
Rosa_mollis,AM
Rosa_nutkana,AM
Rosa_persica,AM
Rosa_rubiginosa,AM
Rosa_saxatilis,AM
Rosa_sempervirens,AM
Rosa_sweginzowii,AM
Rosa_woodsii,NM
Rosa_xanthina,AM
Rostellularia_prostrata,AM
Rostraria_cristata,AM
Rostraria_festucoides,AM
Rotala_densiflora,AM
Rotala_malampuzhensis,AM
Rothia_indica,NA
Rothmannia_hispida,AM
Rothmannia_talbotii,AM
Rothmannia_wittii,NM
Rottboellia_cochinchinensis,NA
Rottboellia_formosa,AM
Rourea_microphylla,AM
Rubia_cordifolia,AM
Rubia_hexaphylla,AM
Rubia_tenuifolia,EM
Rubia_tibetica,NM
Rubiaceae_,AM
Rubus_,AM
Rubus_allegheniensis,AM
Rubus_apetalus,AM
Rubus_barberi,AM
Rubus_cissoides,AM
Rubus_corchorifolius,AM
Rubus_coreanus,AM
Rubus_crataegifolius,NM
Rubus_dalibarda,AM
Rubus_ellipticus,AM
Rubus_flagellaris,AM
Rubus_fockeanus,AM
Rubus_hispidus,AM
Rubus_idaeus_submelanolasius,AM
Rubus_irenaeus,AM
Rubus_lambertianus,AM
Rubus_occidentalis,AM
Rubus_odoratus,AM
Rubus_palmatus,AM
Rubus_parviflorus,AM
Rubus_parvifolius,AM
Rubus_peltatus,AM
Rubus_pungens,AM
Rubus_rufus,AM
Rubus_sachalinensis_var._sachalinensis,AM
Rubus_sanctus,AM
Rubus_trianthus,AM
Rubus_ulmifolius,AM
Rubus_vernus,AM
Rubus_vestitus,AM
Rudbeckia_fulgida,AM
Rudbeckia_hirta,AM
Rudbeckia_laciniata,AM
Rudbeckia_triloba,AM
Ruellia_peninsularis,AM
Rumex,NM
Rumex_acetosella_,NM
Rumex_altissimus,AM
Rumex_aquaticus_subarcticus,AM
Rumex_brownii,NM
Rumex_chalepensis,NM
Rumex_confertus,AM
Rumex_conglomeratus,NM
Rumex_cordatus,NM
Rumex_crispus_,NM
Rumex_dentatus_subhalacsyi,NM
Rumex_hydrolapathum,NM
Rumex_nepalensis,AM
Rumex_nervosus,NM
Rumex_obtusifolius_,AM
Rumex_palustris,NM
Rumex_paucifolius,AM
Rumex_scutatus,AM
Rumex_scutatus_,NM
Rumex_stenophyllus,NM
Rumex_thyrsiflorus,NM
Rumohra_adiantiformis,AM
Rumohra_standishii,AM
Rungia_repens,AM
Ruppia_maritima,NM
Ruppia_polycarpa,AM
Ruprechtia_apetala,AM
Ruprechtia_laxiflora,AM
Ruschia_macowanii,NM
Ruscus_aculeatus,AM
Ruscus_aculeatus_,AM
Ruscus_hypophyllum,AM
Russelia_rotundifolia,AM
Ruta_chalepensis,AM
Rytidosperma_caespitosum,AM
Rytidosperma_geniculatum,AM
Rytidosperma_racemosum,AM
Rytidosperma_setaceum,NM
Saba_senegalensis,NM
Sabal_palmetto,AM
Sabia_japonica,AM
Saccharum_arundinaceum,AM
Saccharum_bengalense,AM
Saccharum_officinarum,AM
Saccharum_rufipilum,AM
Saccharum_spontaneum,AM
Sacciolepis_indica,AM
Sacciolepis_interrupta,NA
Saccoglottis_ceratocarpa,AM
Saccoloma_elegans,AM
Saccoloma_inaequale,AM
Sacoglottis_gabonensis,AM
Sacoglottis_guianensis,AM
Sacoglottis_mattogrossensis,AM
Sacoila_lanceolata,ORC
Sageretia_hamosa,AM
Sageretia_thea,AM
Sagina_japonica,NM
Sagina_nivalis,AM
Sagina_procumbens,NM
Sagina_subulata,NM
Sagittaria,AM
Sagittaria_cuneata,NM
Sagittaria_graminea,AM
Sagittaria_guayanensis,NM
Sagittaria_montevidensis,NM
Sagittaria_pygmaea,NM
Sajania_monstrosa,AM
Salacia_,AM
Salacia_chinensis,NM
Salacia_lehmbachii,AM
Salacia_loloensis,AM
Salicornia_patula,AM
Salicornia_rubra,AM
Salicornia_senegalensis,NM
Salicornia_virginica,NM
Salix,EM
Salix_,AM
Salix_alba_var._vitellina,EM
Salix_arbuscula,EM
Salix_arctica,EM
Salix_bakko,EM
Salix_boganidensis,EM
Salix_chaenomeloides,AM
Salix_chamissonis,EM
Salix_commutata,EM
Salix_cupularis,EM
Salix_daphnoides,EM
Salix_discolor,NM
Salix_drummondiana,EM
Salix_fragilis,EM
Salix_geyeriana,EM
Salix_gilgiana,EM
Salix_gmelinii,EM
Salix_gordejevii,AM
Salix_helvetica,AM
Salix_herbacea_,EM
Salix_hookeriana,EM
Salix_humilis,EM
Salix_integra,EM
Salix_kazbekensis,EM
Salix_koriyanagi,EM
Salix_lapponum,EM
Salix_lasiandra,EM
Salix_ledebouriana,AM
Salix_lucida,NM
Salix_lutea,EM
Salix_myrtilloides,NM
Salix_nipponica,EM
Salix_nivalis,EM
Salix_nummularia,EM
Salix_oritrepha,AM
Salix_pedicellata_subsp._canariensis,EM
Salix_petrophila,EM
Salix_pierotii,EM
Salix_planifolia,EM
Salix_polaris,EM
Salix_reinii,EM
Salix_reptans,EM
Salix_retusa,EM
Salix_rorida,EM
Salix_rosmarinifolia,EM
Salix_rotundifolia,EM
Salix_saxatilis,EM
Salix_scouleriana,EM
Salix_sieboldiana,EM
Salix_sitchensis,EM
Salix_songarica,EM
Salix_starkeana,EM
Salix_tetrasperma,NA
Salix_triandra_,EM
Salix_turczaninowii,EM
Salix_variegata,NM
Salix_vestita,EM
Salix_wilhelmsiana,EM
Salomonia_,EM
Salpichlaena_hookeriana,AM
Salpichlaena_volubilis,AM
Salpichroa_origanifolia,AM
Salsola,AM
Salsola_arbuscula,NM
Salsola_foetida,AM
Salsola_gemmascens,NM
Salsola_imbricata,AM
Salsola_komarovii,NM
Salsola_laricifolia,AM
Salsola_orientalis,NM
Salsola_paulsenii,NM
Salsola_praecox,AM
Salsola_richleri,NM
Salsola_tamariscina,NM
Salvadora_oleoides,AM
Salvadora_persica,NA
Salvia_aethiopis,AM
Salvia_azurea,AM
Salvia_chinensis,AM
Salvia_dumetorum,AM
Salvia_glutinosa,AM
Salvia_hydrangea,AM
Salvia_komarovii,AM
Salvia_nubicola,AM
Salvia_officinalis,AM
Salvia_pratensis,AM
Salvia_schimperi,NM
Salvia_splendens,AM
Salvia_verbenaca,AM
Salvia_verticillata,AM
Salvia_virgata,AM
Salvia_viridis,AM
Salvinia_adnata,AM
Salvinia_auriculata,NM
Salvinia_biloba,NM
Salvinia_cucullata,NA
Salvinia_minima,NM
Salvinia_molesta,NM
Salvinia_natans,NM
Sambucus_canadensis,AM
Sambucus_microbotrys,AM
Sambucus_miquelii,NM
Sambucus_pubens,AM
Sambucus_racemosa,AM
Sambucus_sibirica,AM
Sambucus_sieboldiana,AM
Sambucus_williamsii,AM
Sameraria_armena,NM
Sameraria_nummularia,NM
Sameraria_stylophora,NM
Samolus_valerandi,AM
Sanguinaria_canadensis,AM
Sanguisorba_minor,AM
Sanguisorba_officinalis,AM
Sanicula_elata,AM
Sanicula_europaea,AM
Sanicula_europea,AM
Sansevieria_roxburghiana,NA
Sansevieria_zeylanica,AM
Santalum_album,AM
Santalum_ellipticum,NM
Santalum_paniculatum,AM
Santiria_griffithii,AM
Santiria_tomentosa,AM
Santiria_trimera,AM
Sanvitalia_procumbens,AM
Sapindus_emarginatus,NA
Sapindus_laurifolius,AM
Sapindus_mukorossi,AM
Sapindus_saponaria,AM
Sapium_laurocerasus,AM
Saponaria_officinalis,NM
Saprosma_ternatum,AM
Saraca_asoca,AM
Sarcobatus_vermiculatus,NM
Sarcococca,AM
Sarcocornia_fruticosa,NM
Sarcocornia_perennis,NM
Sarcodes_sanguinea,EM
Sarcolaena,EM
Sarcolaena_eriophora,AM
Sarcolaena_grandiflora,AM
Sarcopoterium_spinosum,AM
Sarcopteryx,AM
Sarcopteryx_martyana_,AM
Sarcopteryx_stipitata,NM
Sarcosperma_laurinum,AM
Sarcotheca_celebica,AM
Sasa_borealis,AM
Sasa_masamuneana,AM
Sasa_nipponica,AM
Sasa_senanensis,AM
Sasa_veitchii,AM
Sassafras_albidum,NM
Sassafras_tzumu,AM
Satureja_hortensis,AM
Satureja_montana,AM
Satyria_panurensis,AM
Sauromatum_venosum,AM
Sauropus,AM
Sauropus_androgynus,AM
Sauropus_bacciformis,NA
Sauropus_glaucus,AM
Sauropus_ochrophyllus,AM
Saussurea_albescens,AM
Saussurea_alpina,AM
Saussurea_amara,AM
Saussurea_candicans,NM
Saussurea_foliosa,AM
Saussurea_gracilis,AM
Saussurea_ledebourii,NM
Saussurea_parviflora,AM
Saussurea_pseudo-tilesii,AM
Saussurea_salsa,NM
Saussurea_schanginiana,AM
Savignya_parviflora,NM
Saxifraga_bronchialis,AM
Saxifraga_caesia,AM
Saxifraga_cespitosa,AM
Saxifraga_cymbalaria,AM
Saxifraga_exarata,NM
Saxifraga_exarata_submoschata,NM
Saxifraga_flagellaris,NM
Saxifraga_foliolosa,AM
Saxifraga_juniperifolia,NM
Saxifraga_kusnezowiana,NM
Saxifraga_marginata,AM
Saxifraga_rivularis,NM
Saxifraga_scleropoda,NM
Saxifraga_serotina,AM
Saxifraga_serpyllifolia,AM
Saxifraga_sibirica,NM
Saxifraga_tenuis,NM
Saxifraga_tricuspidata,NM
Scabiosa_columbaria,AM
Scabiosa_comosa,AM
Scabiosa_lucida,AM
Scabiosa_montana,AM
Scabiosa_ochroleuca,AM
Scabiosa_tschiliensis,AM
Scadoxus_multiflorus_skatherinae,AM
Scaevola_angulata,AM
Scaevola_calliptera,AM
Scaevola_chamissoniana,AM
Scaevola_crassifolia,AM
Scaevola_frutescens,AM
Scaevola_gaudichaudii,AM
Scaevola_parvibarbata,AM
Scaevola_procera,AM
Scaevola_taccada,AM
Scandix_pecten-veneris,AM
Scandix_stellata,AM
Scaphopetalum_blackii,AM
Scaphopetalum_dewevrei,AM
Scaphyglottis_prolifera,NM
Sceptridium,AM
Schefflera_actinophylla,NM
Schefflera_angustissima,AM
Schefflera_decaphylla,AM
Schefflera_digitata,AM
Schefflera_heptaphylla,AM
Schefflera_morototoni,AM
Schefflera_spruceana,AM
Schefflera_x_minutistellata,AM
Schiedea_spergulina,AM
Schima,AM
Schima_crenata,AM
Schima_superba,AM
Schima_wallichii,AM
Schimpera_arabica,NM
Schinopsis_marginata,AM
Schinus_areira,AM
Schinus_fasciculata,AM
Schinus_patagonicus,AM
Schinus_terebinthifolius,AM
Schinziophyton_rautanenii,AM
Schisandra_repanda,AM
Schisandra_sphenanthera,AM
Schismatoglottis,AM
Schismatoglottis_calyptrata,AM
Schivereckia_podolica,NM
Schizachne_purpurascens_subcapillipes,AM
Schizachyrium_brevifolium,AM
Schizachyrium_condensatum,AM
Schizachyrium_fragile,AM
Schizachyrium_scoparium,AM
Schizachyrium_stoloniferum,AM
Schizachyrium_tenerum,AM
Schizaea_dichotoma,AM
Schizaea_elegans,AM
Schizaea_fistulosa,AM
Schizaea_incurvata,AM
Schizanthus_candidus,AM
Schizanthus_pinnatus,AM
Schizolaena_,AM
Schizolaena_elongata,AM
Schizolaena_exinvolucrata,AM
Schizolobium_parahyba,AM
Schizoloma_intertextum,NM
Schizomussaenda_henryi,AM
Schizonepeta,AM
Schizophragma_hydrangeoides,AM
Schleichera_trijuga,AM
Schlumbergera_truncata,AM
Schoenefeldia_gracilis,AM
Schoenia_ayersii,AM
Schoenia_cassiniana,AM
Schoenia_filifolia_subsubulifolia,AM
Schoenoplectiella_articulata,NM
Schoenoplectiella_lateriflora,NM
Schoenoplectiella_senegalensis,NA
Schoenoplectiella_supina,AM
Schoenoplectus_acutus,NM
Schoenoplectus_lacustris,NM
Schoenoplectus_scirpoides,NM
Schoenoplectus_tabernaemontani,AM
Schoenus_,AM
Schoenus_apogon,NM
Schoenus_brevisetis,NM
Schoenus_maschalinus,AM
Schoenus_pauciflorus,AM
Schoenus_rhynchosporoides,NM
Schoepfia_jasminodora,AM
Scholtzia_umbellifera,AM
Schotia_afra,AM
Schouwia_thebaica,NM
Schulzia_crinita,AM
Schumacheria_castaneifolia,AM
Schumanniophyton_magnificum,AM
Sciadopitys_verticillata,AM
Sciaphila,AM
Sciaphila_africana,AM
Sciaphila_albescens,AM
Sciaphila_arfakiana,AM
Sciaphila_corallophyton,AM
Sciaphila_corymbosa,AM
Sciaphila_densiflora,AM
Sciaphila_janthina,AM
Sciaphila_ledermannii,AM
Sciaphila_oligantha,AM
Sciaphila_picta,AM
Sciaphila_polygyna,AM
Sciaphila_purpurea,AM
Sciaphila_rubra,AM
Sciaphila_schwackeana,AM
Sciaphila_secundiflora,AM
Sciaphila_tenella,AM
Sciaphila_thaidanica,AM
Sciaphila_tosaensis,AM
Scilla_siberica,AM
Scirpus_,NM
Scirpus_atrovirens,AM
Scirpus_cyperinus,AM
Scirpus_lateriflorus,AM
Scirpus_pendulus,AM
Scirpus_sylvaticus,NM
Scleranthus_perennis,NM
Scleria_gaertneri,AM
Scleria_latifolia,AM
Scleria_levis,NM
Scleria_lingulata,NM
Scleria_lithosperma,AM
Scleria_purpurascens,AM
Scleria_terrestris,NM
Sclerocarya_birrea,AM
Sclerolaena_diacantha,AM
Sclerolaena_holtiana,NM
Sclerolaena_obliquicuspis,NM
Sclerolobium_melinonii,AM
Sclerolobium_rugosum,AM
Scleronema_micranthum,AM
Scolopia_chinensis,AM
Scolopia_mundii,AM
Scolymus_hispanicus,AM
Scolymus_maculatus,NM
Scopolia_japonica,AM
Scorodophloeus_fischeri,AM
Scorodophloeus_zenkeri,AM
Scorpioides_,NM
Scorpiurus_muricatus,AM
Scorzonera_acanthoclada,AM
Scorzonera_capito,AM
Scorzonera_circumflexa,AM
Scorzonera_humilis,AM
Scorzonera_ketzkhowelii,AM
Scorzonera_muriculata,AM
Scorzonera_radiata,AM
Scorzonera_sericeo-lanata,AM
Scorzonera_tragopogonoides,AM
Scorzonera_tuberosa,AM
Scorzoneroides_autumnalis,AM
Scottellia_klaineana,AM
Scrophucephalus_minimus,AM
Scrophularia_auriculata,AM
Scrophularia_kakudensis,AM
Scrophularia_lateriflora,AM
Scrophularia_pamirica,NM
Scrophularia_ruprechtii,NM
Scrophularia_umbrosa,NM
Scrophularia_vernalis,NM
Scutellaria_,AM
Scutellaria_barbata,AM
Scutellaria_chaematochlora,AM
Scutellaria_glabrata,AM
Scutellaria_hastifolia,AM
Scutellaria_indica,AM
Scutellaria_iskanderi,AM
Scutellaria_orientalis,AM
Scutellaria_scordiifolia,AM
Scutellaria_sieversii,AM
Scutellaria_violacea,AM
Scytopetalum_klaineanum,AM
Searsia_natalensis,AM
Sebaea_exacoides,AM
Sebastiania__commersoniana,AM
Sebastiania_commersoniana,AM
Secale_sylvestre,AM
Secamone_alpini,AM
Securigera_orientalis,AM
Securigera_securidaca,AM
Sedirea_japonica,AM
Sedobassia_sedoides,NM
Sedum,AM
Sedum_adolphii,AM
Sedum_bulbiferum,AM
Sedum_caespitosum,NM
Sedum_ewersii,NA
Sedum_forsterianum,NM
Sedum_gracile,NM
Sedum_hispanicum,NM
Sedum_hybridum,AM
Sedum_involucratum,NM
Sedum_makinoi,AM
Sedum_maximowiczii,NM
Sedum_maximum,AM
Sedum_quadrifidum,NM
Sedum_rhodanthum,NM
Sedum_rubens,AM
Sedum_sieboldii,AM
Sedum_stahlii,NM
Sedum_stenopetalum,NM
Sedum_telephium,NM
Sedum_tenellum,NM
Sedum_urvillei,NM
Selaginella_biformis,AM
Selaginella_caffrorum,AM
Selaginella_chrysocaulos,AM
Selaginella_davidii,AM
Selaginella_delicatula,AM
Selaginella_densa,AM
Selaginella_doederleinii,AM
Selaginella_finitima,NM
Selaginella_frondosa,AM
Selaginella_helferi,AM
Selaginella_mairei,AM
Selaginella_martensii,NM
Selaginella_mittenii,AM
Selaginella_moellendorffii,AM
Selaginella_monospora,AM
Selaginella_nipponica,AM
Selaginella_pallescens,AM
Selaginella_picta,AM
Selaginella_pulvinata,AM
Selaginella_remotifolia,AM
Selaginella_repanda,AM
Selaginella_sanguinolenta,AM
Selaginella_selaginoides,AM
Selaginella_umbrosa,NM
Selaginella_uncinata,AM
Selaginella_vaginata,NM
Selaginella_wightii,AM
Selenia_aurea,NM
Selenicereus_macdonaldiae,AM
Selinum_wallichianum,AM
Selliguea_hastata,AM
Selliguea_montana,AM
Semecarpus_gardneri,AM
Semecarpus_subpeltata,AM
Semiaquilegia_adoxoides,AM
Semiarundinaria_densiflora,AM
Semiarundinaria_fastuosa,AM
Sempervivum_arachnoideum,NA
Sempervivum_caucasicum,NM
Sempervivum_montanum,NM
Sempervivum_pumilum,NM
Sempervivum_ruthenicum,NM
Senecio_,NM
Senecio_acanthifolius,AM
Senecio_arenarius,AM
Senecio_articulatus,AM
Senecio_aureus,AM
Senecio_bracteolatus,AM
Senecio_burchellii,AM
Senecio_bustillosianus,AM
Senecio_candolleanus,AM
Senecio_cernuus,AM
Senecio_chionophilus,AM
Senecio_chrysanthemoides,AM
Senecio_crassulus,NM
Senecio_elegans,AM
Senecio_eremophilus,NM
Senecio_flammeus,NA
Senecio_francisci,AM
Senecio_fuscatus,AM
Senecio_glaucus,AM
Senecio_glomeratus,AM
Senecio_glossanthus,AM
Senecio_gregorii,AM
Senecio_hispidulus_var._hispidulus,AM
Senecio_hualtaranensis,AM
Senecio_hypoleucus,AM
Senecio_integrifolius,AM
Senecio_kolenatianus,AM
Senecio_lautus,AM
Senecio_magnificus,AM
Senecio_nemorensis,AM
Senecio_nemorensis_subjacquinianus,AM
Senecio_odoratus,AM
Senecio_olgae,AM
Senecio_ovatus,AM
Senecio_pinnatifolius_,AM
Senecio_pyroglossus,AM
Senecio_quadridentatus,AM
Senecio_repandus,AM
Senecio_runcinifolius,AM
Senecio_sarracenicus,AM
Senecio_scandens,AM
Senecio_spathulatus,AM
Senecio_squalidus,AM
Senecio_squarrosus,AM
Senecio_subalpinus,AM
Senecio_sylvaticus,AM
Senecio_tenuiflorus,AM
Senecio_triangularis,AM
Senecio_trifurcatus,AM
Senecio_viscosus,AM
Senecio_viscosus_,AM
Senegalia,NM
Senegalia_asak,AM
Senegalia_bonariensis,AM
Senegalia_caesia,AM
Senegalia_gilliesii,AM
Senegalia_goetzei,AM
Senegalia_greggii,AM
Senegalia_intsia,AM
Senegalia_laeta,AM
Senegalia_mellifera,AM
Senegalia_modesta,AM
Senegalia_nigrescens,AM
Senegalia_polyacantha,AM
Senegalia_polyphylla,AM
Senegalia_praecox,AM
Senegalia_senegal,AM
Senegalia_visco,AM
Senegalia_yunnanensis,AM
Senna_aphylla,AM
Senna_armata,AM
Senna_auriculata,AM
Senna_corymbosa,AM
Senna_divaricata,AM
Senna_garrettiana,EM
Senna_hirsuta,AM
Senna_macranthera,AM
Senna_multijuga,AM
Senna_obtusifolia,AM
Senna_occidentalis,AM
Senna_reticulata,AM
Senna_siamea,AM
Senna_silvestris,AM
Senna_singueana,AM
Senna_spectabilis,AM
Senna_surattensis,AM
Senna_timoriensis,AM
Senna_uniflora,AM
Sequoia_sempervirens,AM
Sequoiadendron_giganteum,AM
Serapias_vomeracea_subvomeracea,ORC
Serenoa_repens,AM
Sericanthe_auriculata,AM
